dataset_name,is_vision,is_grounding,base_weight,upweight_weight,weight_changed,packed_rows,base_samples_seen,upweight_samples_seen,base_epochs,upweight_epochs,gcs_path
mammoth_internvl2_llama3_super_clevr,True,True,2.6235147500269477e-05,0.0,True,790,53.7,0.0,0.068,0.0,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_super_clevr/train_seq_len_8193
safety_preamble_sft_to_answer,False,False,2.5652841856589073e-05,2.5652841856589073e-05,False,,52.5,52.5,,,gs://cohere-command/data/generated_jsonl_data/safety_preamble_sft_to_answer/2025_08_19/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_visualmrc,True,False,2.5406669158155702e-05,2.5406669158155702e-05,False,770,52.0,52.0,0.0676,0.0676,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_visualmrc/train_seq_len_8193
the_cauldron_spot_the_diff,True,False,2.4893325704415353e-05,2.4893325704415353e-05,False,664,51.0,51.0,0.0768,0.0768,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_spot_the_diff/train_seq_len_8193
mammoth_ai2d_gpt4v,True,False,2.3749712473928158e-05,2.3749712473928158e-05,False,717,48.6,48.6,0.0678,0.0678,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_ai2d_gpt4v/train_seq_len_8193
openbee_honey_ocr_rects_v1_en,True,False,2.3668830791458223e-05,2.3668830791458223e-05,False,87,48.5,48.5,0.5572,0.5572,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_ocr_rects_v1_en/train_seq_len_8193/
mammoth_tallyqa,True,True,2.3363089247608395e-05,0.0,True,764,47.8,0.0,0.0626,0.0,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_tallyqa/train_seq_len_8193
mammoth_geoqa,True,False,2.3142161689711387e-05,2.3142161689711387e-05,False,744,47.4,47.4,0.0637,0.0637,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_geoqa/train_seq_len_8193
koniq_rating,True,False,2.2267245562114468e-05,2.2267245562114468e-05,False,2021,45.6,45.6,0.0226,0.0226,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/koniq_rating/train_seq_len_8193
openbee_honey_ocr_chrome_writing_v1_en,True,False,2.1132884635230555e-05,2.1132884635230555e-05,False,81,43.3,43.3,0.5343,0.5343,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_ocr_chrome_writing_v1_en/train_seq_len_8193/
cambrian_10m_web-celebrity,True,False,2.0043065803378887e-05,2.0043065803378887e-05,False,263,41.0,41.0,0.1561,0.1561,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/cambrian_10m_web-celebrity/train_seq_len_8193
sroie_JPEG100,True,False,1.9780206475911723e-05,1.9780206475911723e-05,False,523,40.5,40.5,0.0775,0.0775,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/sroie_JPEG100/train_seq_len_8193
word_art_train,True,False,1.973433800478359e-05,1.973433800478359e-05,False,318,40.4,40.4,0.1271,0.1271,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/word_art_train/train_seq_len_8193
pdfvqa_train,True,False,1.903391261355152e-05,1.903391261355152e-05,False,1778,39.0,39.0,0.0219,0.0219,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/pdfvqa_train/train_seq_len_8193
pandagon_sft_file_formatting_rejection_sampled,False,False,1.8645815608724464e-05,1.8645815608724464e-05,False,,38.2,38.2,,,gs://cohere-command/data/generated_jsonl_data/pandagon_sft_file_formatting_rejection_sampled/2025_10_14/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_RemoveCompetitorMentionsSubstringMatch_2051cce1810f_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
synths_bbh_paraphrase_fewshot_c3_preamble,False,False,1.8341781927461188e-05,1.8341781927461188e-05,False,,37.6,37.6,,,gs://cohere-command/data/generated_jsonl_data/synths_bbh_paraphrase_fewshot_c3_preamble/2025_10_01/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
synth_mmlu_pro_c3_preamble,False,False,1.75579450929543e-05,1.75579450929543e-05,False,,36.0,36.0,,,gs://cohere-command/data/generated_jsonl_data/synth_mmlu_pro_c3_preamble/2025_10_06/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_HardnessScore_0a88a797a090_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_scienceqa,True,False,1.717711762649222e-05,1.717711762649222e-05,False,525,35.2,35.2,0.067,0.067,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_scienceqa/train_seq_len_8193
mammoth_internvl2_llama3_geometry3k,True,False,1.6624798731749715e-05,1.6624798731749715e-05,False,488,34.0,34.0,0.0698,0.0698,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_geometry3k/train_seq_len_8193
mammoth_lrv_normal_filtered,True,False,1.6624798731749715e-05,1.6624798731749715e-05,False,560,34.0,34.0,0.0608,0.0608,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_lrv_normal_filtered/train_seq_len_8193
the_cauldron_visual7w,True,True,1.6302571135466816e-05,1.6302571135466816e-05,False,1073,33.4,33.4,0.0311,0.0311,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_visual7w/train_seq_len_8193
mammoth_unigeo,True,False,1.6072479837007196e-05,1.6072479837007196e-05,False,517,32.9,32.9,0.0637,0.0637,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_unigeo/train_seq_len_8193
openbee_honey_general_coco_v1_en,True,False,1.5779220527638816e-05,1.5779220527638816e-05,False,56,32.3,32.3,0.5771,0.5771,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_general_coco_v1_en/train_seq_len_8193/
cambrian_10m_gpt4v-dataset,True,False,1.5719701478609737e-05,1.5719701478609737e-05,False,1674,32.2,32.2,0.0192,0.0192,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/cambrian_10m_gpt4v-dataset/train_seq_len_8193
mammoth_clevr_math,True,True,1.563062472121318e-05,0.0,True,507,32.0,0.0,0.0631,0.0,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_clevr_math/train_seq_len_8193
safety_flexible_controllability_to_refuse_sft,False,False,1.5587664322580167e-05,1.5587664322580167e-05,False,,31.9,31.9,,,gs://cohere-command/data/generated_jsonl_data/safety_flexible_controllability_to_refuse_sft/2025_11_07/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_infographic_vqa_llava_format,True,False,1.5575392831738932e-05,1.5575392831738932e-05,False,486,31.9,31.9,0.0656,0.0656,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_infographic_vqa_llava_format/train_seq_len_8193
musr_team_allocation_cot,False,False,1.5320447219907363e-05,1.5320447219907363e-05,False,,31.4,31.4,,,gs://cohere-command/data/generated_jsonl_data/musr_team_allocation_cot/2025_10_02/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
openbee_honey_grounding_and_counting_other_v1_en,True,True,1.5215676937365999e-05,4.1015625e-05,True,56,31.2,84.0,0.5565,1.5,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_grounding_and_counting_other_v1_en/train_seq_len_8193/
synths_gpqa,False,False,1.3657763025498814e-05,1.3657763025498814e-05,False,,28.0,28.0,,,gs://cohere-command/data/generated_jsonl_data/synths_gpqa/2025_10_01/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_sharegpt4v_knowledge,True,False,1.3587044810665882e-05,1.3587044810665882e-05,False,412,27.8,27.8,0.0675,0.0675,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_sharegpt4v_knowledge/train_seq_len_8193
synths_bbh_paraphrase_cot,False,False,1.3481993553518482e-05,1.3481993553518482e-05,False,,27.6,27.6,,,gs://cohere-command/data/generated_jsonl_data/synths_bbh_paraphrase_cot/2025_10_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_chrome_writting,True,False,1.2979494026449107e-05,1.2979494026449107e-05,False,428,26.6,26.6,0.0621,0.0621,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_chrome_writting/train_seq_len_8193
annotated_code_generation_java_invisible,False,False,1.2945184085038004e-05,1.2945184085038004e-05,False,,26.5,26.5,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_generation_java_invisible/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
vqacd_train,True,False,1.2858300958201556e-05,1.2858300958201556e-05,False,178,26.3,26.3,0.1479,0.1479,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/vqacd_train/train_seq_len_8193
mammoth_viquae,True,False,1.2151015684335337e-05,1.2151015684335337e-05,False,384,24.9,24.9,0.0648,0.0648,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_viquae/train_seq_len_8193
openbee_honey_ocr_iiit_5k_v1_en,True,False,1.1552643600592704e-05,1.1552643600592704e-05,False,45,23.7,23.7,0.5258,0.5258,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_ocr_iiit_5k_v1_en/train_seq_len_8193/
annotated_code_translation_javascript_cobol_invisible,False,False,1.152002620411639e-05,1.152002620411639e-05,False,,23.6,23.6,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_translation_javascript_cobol_invisible/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
the_cauldron_intergps,True,False,1.1355098462234477e-05,1.1355098462234477e-05,False,83,23.3,23.3,0.2802,0.2802,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_intergps/train_seq_len_8193
mammoth_hme100k,True,False,1.1267305452747315e-05,1.1267305452747315e-05,False,365,23.1,23.1,0.0632,0.0632,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_hme100k/train_seq_len_8193
mammoth_hitab,True,False,1.0825450336953298e-05,1.0825450336953298e-05,False,326,22.2,22.2,0.068,0.068,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_hitab/train_seq_len_8193
mammoth_vsr,True,False,1.0825450336953298e-05,1.0825450336953298e-05,False,334,22.2,22.2,0.0664,0.0664,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_vsr/train_seq_len_8193
mammoth_design2code_0k,True,False,1.0328363331685036e-05,1.0328363331685036e-05,False,50,21.2,21.2,0.423,0.423,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_design2code_0k/train_seq_len_8193
mammoth_ai2d_cauldron,True,False,9.77604443694252e-06,9.77604443694252e-06,False,304,20.0,20.0,0.0659,0.0659,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_ai2d_cauldron/train_seq_len_8193
mammoth_lrv_chart,True,False,9.665580657994014e-06,9.665580657994014e-06,False,293,19.8,19.8,0.0676,0.0676,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_lrv_chart/train_seq_len_8193
chrome_writting_JPEG100,True,False,8.9669129968721e-06,8.9669129968721e-06,False,262,18.4,18.4,0.0701,0.0701,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/chrome_writting_JPEG100/train_seq_len_8193
openbee_honey_stem_intergps_v1_en,True,False,8.453153854092222e-06,8.453153854092222e-06,False,28,17.3,17.3,0.6183,0.6183,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_stem_intergps_v1_en/train_seq_len_8193/
mammoth_raven,True,False,8.119087752714974e-06,8.119087752714974e-06,False,248,16.6,16.6,0.067,0.067,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_raven/train_seq_len_8193
multilingual_panda_plus_sft_Invisible_AR_MOD,False,False,7.719605188325416e-06,7.719605188325416e-06,False,,15.8,15.8,,,gs://cohere-command/data/generated_jsonl_data/multilingual_panda_plus_sft_Invisible_AR_MOD/2025_10_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_mathvision_3k,True,False,7.511536968498208e-06,7.511536968498208e-06,False,221,15.4,15.4,0.0696,0.0696,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_mathvision_3k/train_seq_len_8193
annotated_code_translation_java_cobol_invisible,False,False,7.48207887483848e-06,7.48207887483848e-06,False,,15.3,15.3,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_translation_java_cobol_invisible/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_internvl2_llama3_tabmwp,True,False,6.90398618428144e-06,6.90398618428144e-06,False,212,14.1,14.1,0.0667,0.0667,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_internvl2_llama3_tabmwp/train_seq_len_8193
bentham_qa_v1,True,False,6.7972386542386386e-06,6.7972386542386386e-06,False,216,13.9,13.9,0.0644,0.0644,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/bentham_qa_v1/train_seq_len_8193
openbee_honey_general_nextqa_v1_en,True,False,6.762523083273778e-06,6.762523083273778e-06,False,24,13.8,13.8,0.5771,0.5771,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/openbee_honey_general_nextqa_v1_en/train_seq_len_8193/
unigeo,True,False,6.6369277299683256e-06,6.6369277299683256e-06,False,186,13.6,13.6,0.0731,0.0731,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/unigeo/train_seq_len_8193
annotated_code_generation_cpp_invisible,False,False,6.413210464147268e-06,6.413210464147268e-06,False,,13.1,13.1,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_generation_cpp_invisible/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_geo3k,True,False,6.0755078421676684e-06,6.0755078421676684e-06,False,190,12.4,12.4,0.0655,0.0655,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_geo3k/train_seq_len_8193
mammoth_geo170k,True,False,5.965044063219165e-06,5.965044063219165e-06,False,178,12.2,12.2,0.0686,0.0686,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_geo170k/train_seq_len_8193
multilingual_ufb_crosslingual_best_of_n_with_c3_preambles,False,False,5.760013102058195e-06,5.760013102058195e-06,False,,11.8,11.8,,,gs://cohere-command/data/generated_jsonl_data/multilingual_ufb_crosslingual_best_of_n_with_c3_preambles/2025_08_11/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_FineGrainedLangIDFilter_3c26ebb3b1fa_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
annotated_code_generation_cobol,False,False,5.581868366942993e-06,5.581868366942993e-06,False,,11.4,11.4,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_generation_cobol/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_pmc_vqa,True,False,5.357493279002398e-06,5.357493279002398e-06,False,169,11.0,11.0,0.0649,0.0649,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_pmc_vqa/train_seq_len_8193
mmlu_5_shot,False,False,5.251706791196152e-06,5.251706791196152e-06,False,,10.8,10.8,,,gs://cohere-command/data/generated_jsonl_data/mmlu_5_shot/2025_10_01/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
multilingual_panda_plus_sft_Invisible_AR_EG,False,False,5.2255788967125894e-06,5.2255788967125894e-06,False,,10.7,10.7,,,gs://cohere-command/data/generated_jsonl_data/multilingual_panda_plus_sft_Invisible_AR_EG/2025_10_13/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_FineGrainedLangIDFilter_3c26ebb3b1fa_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_math_text_only,True,False,5.02610194215689e-06,5.02610194215689e-06,False,142,10.3,10.3,0.0725,0.0725,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_math_text_only/train_seq_len_8193
multilingual_roco_jenga_high_complexity_v2,False,False,4.869289426482186e-06,4.869289426482186e-06,False,,10.0,10.0,,,gs://cohere-command/data/generated_jsonl_data/multilingual_roco_jenga_high_complexity_v2/2025_08_11/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
multilingual_roco_understanding_json_schema,False,False,4.869289426482186e-06,4.869289426482186e-06,False,,10.0,10.0,,,gs://cohere-command/data/generated_jsonl_data/multilingual_roco_understanding_json_schema/2025_08_11/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
annotated_code_generation_haskell_turing,False,False,4.750526269738718e-06,4.750526269738718e-06,False,,9.7,9.7,,,gs://cohere-command/data/generated_jsonl_data/annotated_code_generation_haskell_turing/2025_08_18/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_laion_gpt4v_train_format,True,False,4.749942494785632e-06,4.749942494785632e-06,False,148,9.7,9.7,0.0657,0.0657,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_laion_gpt4v_train_format/train_seq_len_8193
mammoth_tabmwp_cauldron,True,False,4.749942494785632e-06,4.749942494785632e-06,False,156,9.7,9.7,0.0624,0.0624,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_tabmwp_cauldron/train_seq_len_8193
the_cauldron_visualmrc,True,False,4.749169771744195e-06,4.749169771744195e-06,False,1421,9.7,9.7,0.0068,0.0068,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_visualmrc/train_seq_len_8193
mammoth_finqa,True,False,4.694710605311379e-06,4.694710605311379e-06,False,140,9.6,9.6,0.0687,0.0687,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_finqa/train_seq_len_8193
safety_flexible_controllability_to_answer_sft,False,False,4.03794732927791e-06,4.03794732927791e-06,False,,8.3,8.3,,,gs://cohere-command/data/generated_jsonl_data/safety_flexible_controllability_to_answer_sft/2025_11_07/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_amc_aime_text_only,True,False,3.866232263197609e-06,3.866232263197609e-06,False,107,7.9,7.9,0.074,0.074,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_amc_aime_text_only/train_seq_len_8193
synths_against_chit_chat_sft_rejection_sampled,False,False,3.681657859047506e-06,3.681657859047506e-06,False,,7.5,7.5,,,gs://cohere-command/data/generated_jsonl_data/synths_against_chit_chat_sft_rejection_sampled/2025_10_14/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_RemoveCompetitorMentionsSubstringMatch_2051cce1810f_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
mammoth_figureqa,True,False,3.479609036877846e-06,3.479609036877846e-06,False,110,7.1,7.1,0.0648,0.0648,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_figureqa/train_seq_len_8193
cambrian_10m_llava,True,False,3.465261761102328e-06,3.465261761102328e-06,False,266,7.1,7.1,0.0267,0.0267,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/cambrian_10m_llava/train_seq_len_8193
mmdu_v1,True,False,3.442023689744209e-06,3.442023689744209e-06,False,20249,7.0,7.0,0.0003,0.0003,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mmdu_v1/train_seq_len_8193
poie_train,True,False,3.35787792909207e-06,3.35787792909207e-06,False,282,6.9,6.9,0.0244,0.0244,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/poie_train/train_seq_len_8193
mammoth_gsm8k_text_only,True,False,3.25868147898084e-06,3.25868147898084e-06,False,97,6.7,6.7,0.0688,0.0688,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/mammoth_gsm8k_text_only/train_seq_len_8193
the_cauldron_vqarad,True,False,3.050353148281958e-06,3.050353148281958e-06,False,51,6.2,6.2,0.1225,0.1225,gs://cohere-data/vision/continuous_tokens/og-mm_at_v4.2/r2l255k_chat_agents3_img_remap_response_text_delimit/image_size_512_512_16_crops_12/the_cauldron_vqarad/train_seq_len_8193
multilingual_invisible_msa_dialect,False,False,2.9690789185866983e-06,2.9690789185866983e-06,False,,6.1,6.1,,,gs://cohere-command/data/generated_jsonl_data/multilingual_invisible_msa_dialect/2025_08_12/training_formats/tfrecord-v3.0.2_chat_turns_renderer_v4.2_r2l255k+chat+agents3+img+remap+response+text+delimit_8192_pack-heapq_pack-test-heapq_maxpackedinrow-128/train/tfrecords
